#OTU ID	BC_1	BC_2	BC_3	BS_1	BS_2	BS_3	BT_1	BT_2	BT_3
ASV14212	0	0	0	0	0	0	0	0	0
ASV14115	0	0	0	0	0	0	0	0	0
ASV14363	0	0	0	0	0	0	0	0	0
ASV13893	0	0	0	0	0	0	0	0	0
ASV14063	0	0	0	0	0	0	0	0	0
ASV14016	0	0	0	0	0	0	0	0	0
ASV13743	0	0	0	0	0	0	0	4	0
ASV13808	0	0	0	0	0	0	0	0	4
ASV13639	0	0	0	0	4	0	0	0	0
ASV13649	0	0	0	0	0	4	0	0	0
ASV13881	0	0	0	0	0	0	0	0	0
ASV13969	0	0	0	0	0	0	0	0	0
ASV14204	0	0	0	0	0	0	0	0	0
ASV13472	0	4	0	0	0	0	0	0	0
ASV13481	0	4	0	0	0	0	0	0	0
ASV13630	0	0	0	0	4	0	0	0	0
ASV13651	0	0	0	0	0	4	0	0	0
ASV13759	0	0	0	0	0	0	0	4	0
ASV13864	0	0	0	0	0	0	0	0	0
ASV13876	0	0	0	0	0	0	0	0	0
ASV13911	0	0	0	0	0	0	0	0	0
ASV13913	0	0	0	0	0	0	0	0	0
ASV13949	0	0	0	0	0	0	0	0	0
ASV13960	0	0	0	0	0	0	0	0	0
ASV13968	0	0	0	0	0	0	0	0	0
ASV14003	0	0	0	0	0	0	0	0	0
ASV14022	0	0	0	0	0	0	0	0	0
ASV14030	0	0	0	0	0	0	0	0	0
ASV14113	0	0	0	0	0	0	0	0	0
ASV14141	0	0	0	0	0	0	0	0	0
ASV14148	0	0	0	0	0	0	0	0	0
ASV14211	0	0	0	0	0	0	0	0	0
ASV14224	0	0	0	0	0	0	0	0	0
ASV14362	0	0	0	0	0	0	0	0	0
ASV13737	0	0	0	0	0	0	0	4	0
ASV13763	0	0	0	0	0	0	0	4	0
ASV13781	0	0	0	0	0	0	0	0	4
ASV13943	0	0	0	0	0	0	0	0	0
ASV14056	0	0	0	0	0	0	0	0	0
ASV14121	0	0	0	0	0	0	0	0	0
ASV13501	0	0	4	0	0	0	0	0	0
ASV14118	0	0	0	0	0	0	0	0	0
ASV13426	4	0	0	0	0	0	0	0	0
ASV13932	0	0	0	0	0	0	0	0	0
ASV13594	0	0	0	4	0	0	0	0	0
ASV13716	0	0	0	0	0	0	4	0	0
ASV14325	0	0	0	0	0	0	0	0	0
ASV14144	0	0	0	0	0	0	0	0	0
ASV13447	3	0	0	0	0	0	1	0	0
ASV14197	0	0	0	0	0	0	0	0	0
ASV13784	0	0	0	0	0	0	0	0	4
ASV13522	0	0	4	0	0	0	0	0	0
ASV13577	0	0	0	4	0	0	0	0	0
ASV14455	0	0	0	0	0	0	0	0	0
ASV14155	0	0	0	0	0	0	0	0	0
ASV14378	0	0	0	0	0	0	0	0	0
ASV14006	0	0	0	0	0	0	0	0	0
ASV13747	0	0	0	0	0	0	0	4	0
ASV13690	0	0	0	0	0	0	4	0	0
ASV14248	0	0	0	0	0	0	0	0	0
ASV13862	0	0	0	0	0	0	0	0	0
ASV13822	0	0	0	0	0	0	0	0	0
ASV13903	0	0	0	0	0	0	0	0	0
ASV13962	0	0	0	0	0	0	0	0	0
ASV14367	0	0	0	0	0	0	0	0	0
ASV14194	0	0	0	0	0	0	0	0	0
ASV14258	0	0	0	0	0	0	0	0	0
ASV13985	0	0	0	0	0	0	0	0	0
ASV13539	0	0	4	0	0	0	0	0	0
ASV13654	0	0	0	0	0	4	0	0	0
ASV13958	0	0	0	0	0	0	0	0	0
ASV14065	0	0	0	0	0	0	0	0	0
ASV14239	0	0	0	0	0	0	0	0	0
ASV14372	0	0	0	0	0	0	0	0	0
ASV14439	0	0	0	0	0	0	0	0	0
ASV14021	0	0	0	0	0	0	0	0	0
ASV14478	0	0	0	0	0	0	0	0	0
ASV13799	0	0	0	0	0	0	0	0	4
ASV13811	0	0	0	0	0	0	0	0	4
ASV14308	0	0	0	0	0	0	0	0	0
ASV13614	0	0	0	0	4	0	0	0	0
ASV14381	0	0	0	0	0	0	0	0	0
ASV13617	0	0	0	0	4	0	0	0	0
ASV13485	0	0	4	0	0	0	0	0	0
ASV13497	0	0	4	0	0	0	0	0	0
ASV13516	0	0	4	0	0	0	0	0	0
ASV13530	0	0	4	0	0	0	0	0	0
ASV13595	0	0	0	4	0	0	0	0	0
ASV13650	0	0	0	0	0	4	0	0	0
ASV13776	0	0	0	0	0	0	0	0	4
ASV13814	0	0	0	0	0	0	0	0	0
ASV14167	0	0	0	0	0	0	0	0	0
ASV14273	0	0	0	0	0	0	0	0	0
ASV14288	0	0	0	0	0	0	0	0	0
ASV14418	0	0	0	0	0	0	0	0	0
ASV13738	0	0	0	0	0	0	0	4	0
ASV13420	4	0	0	0	0	0	0	0	0
ASV13453	1	0	0	0	0	3	0	0	0
ASV13471	0	4	0	0	0	0	0	0	0
ASV13629	0	0	0	0	4	0	0	0	0
ASV14307	0	0	0	0	0	0	0	0	0
ASV14342	0	0	0	0	0	0	0	0	0
ASV13828	0	0	0	0	0	0	0	0	0
ASV14397	0	0	0	0	0	0	0	0	0
ASV13929	0	0	0	0	0	0	0	0	0
ASV13939	0	0	0	0	0	0	0	0	0
ASV13461	0	4	0	0	0	0	0	0	0
ASV13575	0	0	0	4	0	0	0	0	0
ASV13646	0	0	0	0	0	4	0	0	0
ASV14413	0	0	0	0	0	0	0	0	0
ASV14082	0	0	0	0	0	0	0	0	0
ASV13571	0	0	0	4	0	0	0	0	0
ASV13705	0	0	0	0	0	0	4	0	0
ASV14165	0	0	0	0	0	0	0	0	0
ASV14371	0	0	0	0	0	0	0	0	0
ASV14376	0	0	0	0	0	0	0	0	0
ASV13475	0	4	0	0	0	0	0	0	0
ASV14358	0	0	0	0	0	0	0	0	0
ASV14091	0	0	0	0	0	0	0	0	0
ASV14099	0	0	0	0	0	0	0	0	0
ASV14190	0	0	0	0	0	0	0	0	0
ASV14467	0	0	0	0	0	0	0	0	0
ASV13827	0	0	0	0	0	0	0	0	0
ASV13868	0	0	0	0	0	0	0	0	0
ASV13882	0	0	0	0	0	0	0	0	0
ASV13996	0	0	0	0	0	0	0	0	0
ASV14176	0	0	0	0	0	0	0	0	0
ASV14286	0	0	0	0	0	0	0	0	0
ASV13796	0	0	0	0	0	0	0	0	4
ASV14344	0	0	0	0	0	0	0	0	0
ASV13411	4	0	0	0	0	0	0	0	0
ASV13830	0	0	0	0	0	0	0	0	0
ASV14023	0	0	0	0	0	0	0	0	0
ASV14055	0	0	0	0	0	0	0	0	0
ASV14094	0	0	0	0	0	0	0	0	0
ASV14154	0	0	0	0	0	0	0	0	0
ASV14292	0	0	0	0	0	0	0	0	0
ASV13665	0	0	0	0	0	4	0	0	0
ASV13855	0	0	0	0	0	0	0	0	0
ASV14471	0	0	0	0	0	0	0	0	0
ASV14369	0	0	0	0	0	0	0	0	0
ASV14352	0	0	0	0	0	0	0	0	0
ASV14415	0	0	0	0	0	0	0	0	0
ASV13396	4	0	0	0	0	0	0	0	0
ASV13470	0	4	0	0	0	0	0	0	0
ASV13563	0	0	0	4	0	0	0	0	0
ASV13601	0	0	0	0	4	0	0	0	0
ASV13652	0	0	0	0	0	4	0	0	0
ASV13815	0	0	0	0	0	0	0	0	0
ASV13529	0	0	4	0	0	0	0	0	0
ASV14060	0	0	0	0	0	0	0	0	0
ASV13439	4	0	0	0	0	0	0	0	0
ASV13786	0	0	0	0	0	0	0	0	4
ASV14052	0	0	0	0	0	0	0	0	0
ASV13427	4	0	0	0	0	0	0	0	0
ASV14492	0	0	0	0	0	0	0	0	0
ASV14161	0	0	0	0	0	0	0	0	0
ASV14232	0	0	0	0	0	0	0	0	0
ASV14324	0	0	0	0	0	0	0	0	0
ASV14440	0	0	0	0	0	0	0	0	0
ASV13905	0	0	0	0	0	0	0	0	0
ASV13995	0	0	0	0	0	0	0	0	0
ASV13556	0	0	0	4	0	0	0	0	0
ASV13767	0	0	0	0	0	0	0	4	0
ASV14241	0	0	0	0	0	0	0	0	0
ASV13579	0	0	0	4	0	0	0	0	0
ASV13631	0	0	0	0	4	0	0	0	0
ASV13660	0	0	0	0	0	4	0	0	0
ASV13679	0	0	0	0	0	0	4	0	0
ASV13710	0	0	0	0	0	0	4	0	0
ASV13954	0	0	0	0	0	0	0	0	0
ASV14047	0	0	0	0	0	0	0	0	0
ASV13446	3	0	0	0	1	0	0	0	0
ASV13515	0	0	4	0	0	0	0	0	0
ASV13546	0	0	4	0	0	0	0	0	0
ASV13580	0	0	0	4	0	0	0	0	0
ASV13625	0	0	0	0	4	0	0	0	0
ASV13664	0	0	0	0	0	4	0	0	0
ASV13695	0	0	0	0	0	0	4	0	0
ASV13726	0	0	0	0	0	0	0	4	0
ASV13741	0	0	0	0	0	0	0	4	0
ASV13749	0	0	0	0	0	0	0	4	0
ASV13782	0	0	0	0	0	0	0	0	4
ASV13901	0	0	0	0	0	0	0	0	0
ASV13907	0	0	0	0	0	0	0	0	0
ASV13964	0	0	0	0	0	0	0	0	0
ASV14004	0	0	0	0	0	0	0	0	0
ASV14008	0	0	0	0	0	0	0	0	0
ASV14272	0	0	0	0	0	0	0	0	0
ASV14313	0	0	0	0	0	0	0	0	0
ASV14322	0	0	0	0	0	0	0	0	0
ASV14359	0	0	0	0	0	0	0	0	0
ASV14401	0	0	0	0	0	0	0	0	0
ASV14409	0	0	0	0	0	0	0	0	0
ASV14074	0	0	0	0	0	0	0	0	0
ASV13991	0	0	0	0	0	0	0	0	0
ASV14501	0	0	0	0	0	0	0	0	0
ASV13607	0	0	0	0	4	0	0	0	0
ASV13637	0	0	0	0	4	0	0	0	0
ASV13898	0	0	0	0	0	0	0	0	0
ASV14050	0	0	0	0	0	0	0	0	0
ASV14062	0	0	0	0	0	0	0	0	0
ASV14257	0	0	0	0	0	0	0	0	0
ASV13643	0	0	0	0	3	0	1	0	0
ASV14093	0	0	0	0	0	0	0	0	0
ASV13599	0	0	0	4	0	0	0	0	0
ASV14250	0	0	0	0	0	0	0	0	0
ASV14267	0	0	0	0	0	0	0	0	0
ASV14291	0	0	0	0	0	0	0	0	0
ASV14317	0	0	0	0	0	0	0	0	0
ASV13535	0	0	4	0	0	0	0	0	0
ASV14318	0	0	0	0	0	0	0	0	0
ASV14320	0	0	0	0	0	0	0	0	0
ASV13807	0	0	0	0	0	0	0	0	4
ASV14316	0	0	0	0	0	0	0	0	0
ASV13909	0	0	0	0	0	0	0	0	0
ASV13456	0	4	0	0	0	0	0	0	0
ASV13547	0	0	3	1	0	0	0	0	0
ASV13633	0	0	0	0	4	0	0	0	0
ASV13669	0	0	0	0	0	4	0	0	0
ASV13843	0	0	0	0	0	0	0	0	0
ASV13846	0	0	0	0	0	0	0	0	0
ASV13914	0	0	0	0	0	0	0	0	0
ASV13984	0	0	0	0	0	0	0	0	0
ASV13994	0	0	0	0	0	0	0	0	0
ASV14085	0	0	0	0	0	0	0	0	0
ASV14174	0	0	0	0	0	0	0	0	0
ASV14394	0	0	0	0	0	0	0	0	0
ASV14410	0	0	0	0	0	0	0	0	0
ASV14427	0	0	0	0	0	0	0	0	0
ASV13511	0	0	4	0	0	0	0	0	0
ASV13605	0	0	0	0	4	0	0	0	0
ASV14075	0	0	0	0	0	0	0	0	0
ASV13678	0	0	0	0	0	0	4	0	0
ASV14175	0	0	0	0	0	0	0	0	0
ASV13839	0	0	0	0	0	0	0	0	0
ASV13851	0	0	0	0	0	0	0	0	0
ASV14131	0	0	0	0	0	0	0	0	0
ASV13804	0	0	0	0	0	0	0	0	4
ASV14330	0	0	0	0	0	0	0	0	0
ASV13974	0	0	0	0	0	0	0	0	0
ASV13997	0	0	0	0	0	0	0	0	0
ASV13400	4	0	0	0	0	0	0	0	0
ASV13816	0	0	0	0	0	0	0	0	0
ASV14238	0	0	0	0	0	0	0	0	0
ASV13896	0	0	0	0	0	0	0	0	0
ASV13512	0	0	4	0	0	0	0	0	0
ASV13723	0	0	0	0	0	0	0	4	0
ASV14294	0	0	0	0	0	0	0	0	0
ASV14428	0	0	0	0	0	0	0	0	0
ASV13620	0	0	0	0	4	0	0	0	0
ASV13783	0	0	0	0	0	0	0	0	4
ASV13847	0	0	0	0	0	0	0	0	0
ASV14315	0	0	0	0	0	0	0	0	0
ASV13708	0	0	0	0	0	0	4	0	0
ASV13931	0	0	0	0	0	0	0	0	0
ASV14103	0	0	0	0	0	0	0	0	0
ASV14178	0	0	0	0	0	0	0	0	0
ASV13644	0	0	0	0	3	0	0	0	1
ASV14191	0	0	0	0	0	0	0	0	0
ASV14201	0	0	0	0	0	0	0	0	0
ASV14251	0	0	0	0	0	0	0	0	0
ASV14297	0	0	0	0	0	0	0	0	0
ASV13526	0	0	4	0	0	0	0	0	0
ASV13548	0	0	2	2	0	0	0	0	0
ASV13718	0	0	0	0	0	0	0	4	0
ASV13835	0	0	0	0	0	0	0	0	0
ASV13899	0	0	0	0	0	0	0	0	0
ASV13978	0	0	0	0	0	0	0	0	0
ASV13670	0	0	0	0	0	4	0	0	0
ASV14007	0	0	0	0	0	0	0	0	0
ASV14483	0	0	0	0	0	0	0	0	0
ASV13555	0	0	0	4	0	0	0	0	0
ASV13581	0	0	0	4	0	0	0	0	0
ASV13721	0	0	0	0	0	0	0	4	0
ASV14089	0	0	0	0	0	0	0	0	0
ASV13612	0	0	0	0	4	0	0	0	0
ASV13647	0	0	0	0	0	4	0	0	0
ASV13722	0	0	0	0	0	0	0	4	0
ASV13924	0	0	0	0	0	0	0	0	0
ASV14193	0	0	0	0	0	0	0	0	0
ASV13545	0	0	4	0	0	0	0	0	0
ASV13817	0	0	0	0	0	0	0	0	0
ASV14019	0	0	0	0	0	0	0	0	0
ASV14051	0	0	0	0	0	0	0	0	0
ASV13489	0	0	4	0	0	0	0	0	0
ASV13412	4	0	0	0	0	0	0	0	0
ASV13449	2	0	0	0	0	0	2	0	0
ASV13466	0	4	0	0	0	0	0	0	0
ASV13554	0	0	0	4	0	0	0	0	0
ASV13562	0	0	0	4	0	0	0	0	0
ASV13677	0	0	0	0	0	2	0	0	2
ASV13739	0	0	0	0	0	0	0	4	0
ASV13879	0	0	0	0	0	0	0	0	0
ASV13922	0	0	0	0	0	0	0	0	0
ASV13979	0	0	0	0	0	0	0	0	0
ASV14374	0	0	0	0	0	0	0	0	0
ASV14451	0	0	0	0	0	0	0	0	0
ASV13455	0	4	0	0	0	0	0	0	0
ASV13540	0	0	4	0	0	0	0	0	0
ASV13760	0	0	0	0	0	0	0	4	0
ASV13794	0	0	0	0	0	0	0	0	4
ASV13877	0	0	0	0	0	0	0	0	0
ASV14037	0	0	0	0	0	0	0	0	0
ASV14177	0	0	0	0	0	0	0	0	0
ASV13673	0	0	0	0	0	4	0	0	0
ASV13624	0	0	0	0	4	0	0	0	0
ASV13634	0	0	0	0	4	0	0	0	0
ASV13728	0	0	0	0	0	0	0	4	0
ASV13849	0	0	0	0	0	0	0	0	0
ASV13889	0	0	0	0	0	0	0	0	0
ASV13934	0	0	0	0	0	0	0	0	0
ASV13972	0	0	0	0	0	0	0	0	0
ASV13986	0	0	0	0	0	0	0	0	0
ASV14042	0	0	0	0	0	0	0	0	0
ASV14187	0	0	0	0	0	0	0	0	0
ASV14046	0	0	0	0	0	0	0	0	0
ASV13403	4	0	0	0	0	0	0	0	0
ASV13465	0	4	0	0	0	0	0	0	0
ASV13999	0	0	0	0	0	0	0	0	0
ASV14231	0	0	0	0	0	0	0	0	0
ASV14375	0	0	0	0	0	0	0	0	0
ASV14433	0	0	0	0	0	0	0	0	0
ASV14452	0	0	0	0	0	0	0	0	0
ASV14502	0	0	0	0	0	0	0	0	0
ASV13858	0	0	0	0	0	0	0	0	0
ASV13397	4	0	0	0	0	0	0	0	0
ASV13415	4	0	0	0	0	0	0	0	0
ASV13531	0	0	4	0	0	0	0	0	0
ASV13559	0	0	0	4	0	0	0	0	0
ASV13602	0	0	0	0	4	0	0	0	0
ASV13645	0	0	0	0	0	4	0	0	0
ASV13701	0	0	0	0	0	0	4	0	0
ASV13714	0	0	0	0	0	0	4	0	0
ASV13734	0	0	0	0	0	0	0	4	0
ASV13751	0	0	0	0	0	0	0	4	0
ASV13790	0	0	0	0	0	0	0	0	4
ASV13967	0	0	0	0	0	0	0	0	0
ASV14090	0	0	0	0	0	0	0	0	0
ASV14138	0	0	0	0	0	0	0	0	0
ASV14143	0	0	0	0	0	0	0	0	0
ASV14147	0	0	0	0	0	0	0	0	0
ASV14384	0	0	0	0	0	0	0	0	0
ASV14470	0	0	0	0	0	0	0	0	0
ASV14450	0	0	0	0	0	0	0	0	0
ASV13401	4	0	0	0	0	0	0	0	0
ASV13404	4	0	0	0	0	0	0	0	0
ASV13405	4	0	0	0	0	0	0	0	0
ASV13407	4	0	0	0	0	0	0	0	0
ASV13409	4	0	0	0	0	0	0	0	0
ASV13413	4	0	0	0	0	0	0	0	0
ASV13416	4	0	0	0	0	0	0	0	0
ASV13418	4	0	0	0	0	0	0	0	0
ASV13421	4	0	0	0	0	0	0	0	0
ASV13422	4	0	0	0	0	0	0	0	0
ASV13424	4	0	0	0	0	0	0	0	0
ASV13425	4	0	0	0	0	0	0	0	0
ASV13428	4	0	0	0	0	0	0	0	0
ASV13434	4	0	0	0	0	0	0	0	0
ASV13435	4	0	0	0	0	0	0	0	0
ASV13440	4	0	0	0	0	0	0	0	0
ASV13442	4	0	0	0	0	0	0	0	0
ASV13443	4	0	0	0	0	0	0	0	0
ASV13450	2	2	0	0	0	0	0	0	0
ASV13451	2	0	0	0	0	0	0	0	2
ASV13457	0	4	0	0	0	0	0	0	0
ASV13460	0	4	0	0	0	0	0	0	0
ASV13462	0	4	0	0	0	0	0	0	0
ASV13486	0	0	4	0	0	0	0	0	0
ASV13488	0	0	4	0	0	0	0	0	0
ASV13490	0	0	4	0	0	0	0	0	0
ASV13491	0	0	4	0	0	0	0	0	0
ASV13492	0	0	4	0	0	0	0	0	0
ASV13495	0	0	4	0	0	0	0	0	0
ASV13496	0	0	4	0	0	0	0	0	0
ASV13499	0	0	4	0	0	0	0	0	0
ASV13502	0	0	4	0	0	0	0	0	0
ASV13503	0	0	4	0	0	0	0	0	0
ASV13505	0	0	4	0	0	0	0	0	0
ASV13507	0	0	4	0	0	0	0	0	0
ASV13508	0	0	4	0	0	0	0	0	0
ASV13510	0	0	4	0	0	0	0	0	0
ASV13513	0	0	4	0	0	0	0	0	0
ASV13520	0	0	4	0	0	0	0	0	0
ASV13521	0	0	4	0	0	0	0	0	0
ASV13537	0	0	4	0	0	0	0	0	0
ASV13538	0	0	4	0	0	0	0	0	0
ASV13557	0	0	0	4	0	0	0	0	0
ASV13558	0	0	0	4	0	0	0	0	0
ASV13565	0	0	0	4	0	0	0	0	0
ASV13568	0	0	0	4	0	0	0	0	0
ASV13570	0	0	0	4	0	0	0	0	0
ASV13572	0	0	0	4	0	0	0	0	0
ASV13574	0	0	0	4	0	0	0	0	0
ASV13576	0	0	0	4	0	0	0	0	0
ASV13578	0	0	0	4	0	0	0	0	0
ASV13582	0	0	0	4	0	0	0	0	0
ASV13585	0	0	0	4	0	0	0	0	0
ASV13587	0	0	0	4	0	0	0	0	0
ASV13588	0	0	0	4	0	0	0	0	0
ASV13589	0	0	0	4	0	0	0	0	0
ASV13591	0	0	0	4	0	0	0	0	0
ASV13593	0	0	0	4	0	0	0	0	0
ASV13598	0	0	0	4	0	0	0	0	0
ASV13600	0	0	0	0	4	0	0	0	0
ASV13603	0	0	0	0	4	0	0	0	0
ASV13604	0	0	0	0	4	0	0	0	0
ASV13606	0	0	0	0	4	0	0	0	0
ASV13609	0	0	0	0	4	0	0	0	0
ASV13610	0	0	0	0	4	0	0	0	0
ASV13616	0	0	0	0	4	0	0	0	0
ASV13619	0	0	0	0	4	0	0	0	0
ASV13626	0	0	0	0	4	0	0	0	0
ASV13627	0	0	0	0	4	0	0	0	0
ASV13628	0	0	0	0	4	0	0	0	0
ASV13632	0	0	0	0	4	0	0	0	0
ASV13635	0	0	0	0	4	0	0	0	0
ASV13641	0	0	0	0	4	0	0	0	0
ASV13648	0	0	0	0	0	4	0	0	0
ASV13653	0	0	0	0	0	4	0	0	0
ASV13656	0	0	0	0	0	4	0	0	0
ASV13658	0	0	0	0	0	4	0	0	0
ASV13668	0	0	0	0	0	4	0	0	0
ASV13671	0	0	0	0	0	4	0	0	0
ASV13672	0	0	0	0	0	4	0	0	0
ASV13674	0	0	0	0	0	4	0	0	0
ASV13680	0	0	0	0	0	0	4	0	0
ASV13681	0	0	0	0	0	0	4	0	0
ASV13684	0	0	0	0	0	0	4	0	0
ASV13685	0	0	0	0	0	0	4	0	0
ASV13689	0	0	0	0	0	0	4	0	0
ASV13694	0	0	0	0	0	0	4	0	0
ASV13697	0	0	0	0	0	0	4	0	0
ASV13698	0	0	0	0	0	0	4	0	0
ASV13703	0	0	0	0	0	0	4	0	0
ASV13707	0	0	0	0	0	0	4	0	0
ASV13709	0	0	0	0	0	0	4	0	0
ASV13711	0	0	0	0	0	0	4	0	0
ASV13712	0	0	0	0	0	0	4	0	0
ASV13713	0	0	0	0	0	0	4	0	0
ASV13715	0	0	0	0	0	0	4	0	0
ASV13729	0	0	0	0	0	0	0	4	0
ASV13730	0	0	0	0	0	0	0	4	0
ASV13733	0	0	0	0	0	0	0	4	0
ASV13735	0	0	0	0	0	0	0	4	0
ASV13740	0	0	0	0	0	0	0	4	0
ASV13742	0	0	0	0	0	0	0	4	0
ASV13744	0	0	0	0	0	0	0	4	0
ASV13746	0	0	0	0	0	0	0	4	0
ASV13748	0	0	0	0	0	0	0	4	0
ASV13750	0	0	0	0	0	0	0	4	0
ASV13754	0	0	0	0	0	0	0	4	0
ASV13755	0	0	0	0	0	0	0	4	0
ASV13761	0	0	0	0	0	0	0	4	0
ASV13764	0	0	0	0	0	0	0	4	0
ASV13770	0	0	0	0	0	0	0	4	0
ASV13771	0	0	0	0	0	0	0	4	0
ASV13775	0	0	0	0	0	0	0	0	4
ASV13778	0	0	0	0	0	0	0	0	4
ASV13780	0	0	0	0	0	0	0	0	4
ASV13792	0	0	0	0	0	0	0	0	4
ASV13798	0	0	0	0	0	0	0	0	4
ASV13800	0	0	0	0	0	0	0	0	4
ASV13803	0	0	0	0	0	0	0	0	4
ASV13806	0	0	0	0	0	0	0	0	4
ASV13809	0	0	0	0	0	0	0	0	4
ASV13812	0	0	0	0	0	0	0	0	0
ASV13818	0	0	0	0	0	0	0	0	0
ASV13819	0	0	0	0	0	0	0	0	0
ASV13820	0	0	0	0	0	0	0	0	0
ASV13821	0	0	0	0	0	0	0	0	0
ASV13825	0	0	0	0	0	0	0	0	0
ASV13829	0	0	0	0	0	0	0	0	0
ASV13831	0	0	0	0	0	0	0	0	0
ASV13834	0	0	0	0	0	0	0	0	0
ASV13840	0	0	0	0	0	0	0	0	0
ASV13845	0	0	0	0	0	0	0	0	0
ASV13852	0	0	0	0	0	0	0	0	0
ASV13854	0	0	0	0	0	0	0	0	0
ASV13859	0	0	0	0	0	0	0	0	0
ASV13863	0	0	0	0	0	0	0	0	0
ASV13866	0	0	0	0	0	0	0	0	0
ASV13869	0	0	0	0	0	0	0	0	0
ASV13871	0	0	0	0	0	0	0	0	0
ASV13878	0	0	0	0	0	0	0	0	0
ASV13883	0	0	0	0	0	0	0	0	0
ASV13888	0	0	0	0	0	0	0	0	0
ASV13890	0	0	0	0	0	0	0	0	0
ASV13912	0	0	0	0	0	0	0	0	0
ASV13916	0	0	0	0	0	0	0	0	0
ASV13918	0	0	0	0	0	0	0	0	0
ASV13919	0	0	0	0	0	0	0	0	0
ASV13920	0	0	0	0	0	0	0	0	0
ASV13921	0	0	0	0	0	0	0	0	0
ASV13923	0	0	0	0	0	0	0	0	0
ASV13936	0	0	0	0	0	0	0	0	0
ASV13940	0	0	0	0	0	0	0	0	0
ASV13941	0	0	0	0	0	0	0	0	0
ASV13942	0	0	0	0	0	0	0	0	0
ASV13947	0	0	0	0	0	0	0	0	0
ASV13952	0	0	0	0	0	0	0	0	0
ASV13956	0	0	0	0	0	0	0	0	0
ASV13961	0	0	0	0	0	0	0	0	0
ASV13970	0	0	0	0	0	0	0	0	0
ASV13971	0	0	0	0	0	0	0	0	0
ASV13975	0	0	0	0	0	0	0	0	0
ASV13977	0	0	0	0	0	0	0	0	0
ASV13980	0	0	0	0	0	0	0	0	0
ASV13981	0	0	0	0	0	0	0	0	0
ASV13983	0	0	0	0	0	0	0	0	0
ASV13987	0	0	0	0	0	0	0	0	0
ASV13989	0	0	0	0	0	0	0	0	0
ASV13990	0	0	0	0	0	0	0	0	0
ASV13992	0	0	0	0	0	0	0	0	0
ASV13998	0	0	0	0	0	0	0	0	0
ASV14000	0	0	0	0	0	0	0	0	0
ASV14001	0	0	0	0	0	0	0	0	0
ASV14010	0	0	0	0	0	0	0	0	0
ASV14012	0	0	0	0	0	0	0	0	0
ASV14013	0	0	0	0	0	0	0	0	0
ASV14014	0	0	0	0	0	0	0	0	0
ASV14018	0	0	0	0	0	0	0	0	0
ASV14020	0	0	0	0	0	0	0	0	0
ASV14024	0	0	0	0	0	0	0	0	0
ASV14028	0	0	0	0	0	0	0	0	0
ASV14031	0	0	0	0	0	0	0	0	0
ASV14035	0	0	0	0	0	0	0	0	0
ASV14036	0	0	0	0	0	0	0	0	0
ASV14039	0	0	0	0	0	0	0	0	0
ASV14044	0	0	0	0	0	0	0	0	0
ASV14053	0	0	0	0	0	0	0	0	0
ASV14054	0	0	0	0	0	0	0	0	0
ASV14058	0	0	0	0	0	0	0	0	0
ASV14064	0	0	0	0	0	0	0	0	0
ASV14067	0	0	0	0	0	0	0	0	0
ASV14071	0	0	0	0	0	0	0	0	0
ASV14072	0	0	0	0	0	0	0	0	0
ASV14079	0	0	0	0	0	0	0	0	0
ASV14084	0	0	0	0	0	0	0	0	0
ASV14087	0	0	0	0	0	0	0	0	0
ASV14092	0	0	0	0	0	0	0	0	0
ASV14095	0	0	0	0	0	0	0	0	0
ASV14100	0	0	0	0	0	0	0	0	0
ASV14101	0	0	0	0	0	0	0	0	0
ASV14104	0	0	0	0	0	0	0	0	0
ASV14109	0	0	0	0	0	0	0	0	0
ASV14111	0	0	0	0	0	0	0	0	0
ASV14112	0	0	0	0	0	0	0	0	0
ASV14117	0	0	0	0	0	0	0	0	0
ASV14119	0	0	0	0	0	0	0	0	0
ASV14123	0	0	0	0	0	0	0	0	0
ASV14124	0	0	0	0	0	0	0	0	0
ASV14128	0	0	0	0	0	0	0	0	0
ASV14132	0	0	0	0	0	0	0	0	0
ASV14136	0	0	0	0	0	0	0	0	0
ASV14137	0	0	0	0	0	0	0	0	0
ASV14139	0	0	0	0	0	0	0	0	0
ASV14140	0	0	0	0	0	0	0	0	0
ASV14146	0	0	0	0	0	0	0	0	0
ASV14153	0	0	0	0	0	0	0	0	0
ASV14156	0	0	0	0	0	0	0	0	0
ASV14157	0	0	0	0	0	0	0	0	0
ASV14158	0	0	0	0	0	0	0	0	0
ASV14159	0	0	0	0	0	0	0	0	0
ASV14166	0	0	0	0	0	0	0	0	0
ASV14168	0	0	0	0	0	0	0	0	0
ASV14171	0	0	0	0	0	0	0	0	0
ASV14180	0	0	0	0	0	0	0	0	0
ASV14182	0	0	0	0	0	0	0	0	0
ASV14183	0	0	0	0	0	0	0	0	0
ASV14185	0	0	0	0	0	0	0	0	0
ASV14186	0	0	0	0	0	0	0	0	0
ASV14189	0	0	0	0	0	0	0	0	0
ASV14195	0	0	0	0	0	0	0	0	0
ASV14198	0	0	0	0	0	0	0	0	0
ASV14200	0	0	0	0	0	0	0	0	0
ASV14205	0	0	0	0	0	0	0	0	0
ASV14206	0	0	0	0	0	0	0	0	0
ASV14208	0	0	0	0	0	0	0	0	0
ASV14209	0	0	0	0	0	0	0	0	0
ASV14210	0	0	0	0	0	0	0	0	0
